PRODUCTO,TIPO CONTRATO,FECHA,AJUSTE / PRIMA REF.
MAI Dolar MATba,MAI.ROS/DIC23,2023-09-29,193.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-09-29,188.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-09-29,175.5
MAI Dolar MATba,MAI.ROS/SEP24,2023-09-29,178.0
MAI MIN,MAI.MIN/DIC23,2023-09-29,193.5
MAI MIN,MAI.MIN/ABR24,2023-09-29,188.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-09-29,76500.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-09-29,410.1
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-09-29,390.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-09-29,337.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-09-29,342.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-09-29,347.5
SOJ MIN,SOJ.MIN/NOV23,2023-09-29,410.1
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-09-29,167500.0
SOY Matba,SOY.CME/OCT23,2023-09-29,469.0
SOY Matba,SOY.CME/DIC23,2023-09-29,477.5
SOY Matba,SOY.CME/ABR24,2023-09-29,487.6
SOY Matba,SOY.CME/JUN24,2023-09-29,488.6
TRI Dolar MATba,TRI.ROS/DIC23,2023-09-29,225.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-09-29,228.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-09-29,228.9
TRI Dolar MATba,TRI.ROS/JUL24,2023-09-29,231.8
TRI MIN,TRI.MIN/DIC23,2023-09-29,225.0
TRI MIN,TRI.MIN/ENE24,2023-09-29,228.0
TRI MIN,TRI.MIN/MAR24,2023-09-29,228.9
CRN Matba,CRN.CME/NOV23,2023-10-02,191.0
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-02,209.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-02,192.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-02,188.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-02,176.0
MAI MIN,MAI.MIN/DIC23,2023-10-02,192.0
MAI MIN,MAI.MIN/ABR24,2023-10-02,188.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-02,76500.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-02,414.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-02,393.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-02,340.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-02,343.0
SOJ MIN,SOJ.MIN/NOV23,2023-10-02,414.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-02,340.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-02,167500.0
SOY Matba,SOY.CME/OCT23,2023-10-02,469.6
SOY Matba,SOY.CME/DIC23,2023-10-02,477.5
SOY Matba,SOY.CME/ABR24,2023-10-02,488.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-02,228.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-02,228.5
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-02,229.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-02,233.0
TRI MIN,TRI.MIN/DIC23,2023-10-02,228.0
CRN Matba,CRN.CME/NOV23,2023-10-03,191.0
CRN Matba,CRN.CME/JUN24,2023-10-03,202.3
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-03,194.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-03,188.9
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-03,176.4
MAI MIN,MAI.MIN/DIC23,2023-10-03,194.0
MAI MIN,MAI.MIN/ABR24,2023-10-03,188.9
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-03,78100.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-03,412.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-03,388.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-03,338.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-03,343.0
SOJ MIN,SOJ.MIN/NOV23,2023-10-03,412.5
SOJ MIN,SOJ.MIN/MAY24,2023-10-03,338.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-03,165000.0
SOY Matba,SOY.CME/OCT23,2023-10-03,468.2
SOY Matba,SOY.CME/DIC23,2023-10-03,475.5
SOY Matba,SOY.CME/ABR24,2023-10-03,486.0
SOY Matba,SOY.CME/JUN24,2023-10-03,487.8
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-03,229.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-03,229.4
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-03,230.5
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-03,235.1
TRI MIN,TRI.MIN/DIC23,2023-10-03,229.5
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-04,220.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-04,195.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-04,188.9
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-04,177.0
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-04,180.0
MAI MIN,MAI.MIN/DIC23,2023-10-04,195.0
MAI MIN,MAI.MIN/ABR24,2023-10-04,188.9
MAI MIN,MAI.MIN/JUL24,2023-10-04,177.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-04,80000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-04,413.7
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-04,384.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-04,338.0
SOJ MIN,SOJ.MIN/NOV23,2023-10-04,413.7
SOJ MIN,SOJ.MIN/ENE24,2023-10-04,384.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-04,338.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-04,172500.0
SOY Matba,SOY.CME/OCT23,2023-10-04,468.4
SOY Matba,SOY.CME/ABR24,2023-10-04,485.9
SOY Matba,SOY.CME/JUN24,2023-10-04,487.3
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-04,229.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-04,230.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-04,231.0
TRI MIN,TRI.MIN/MAR24,2023-10-04,231.0
CRN Matba,CRN.CME/NOV23,2023-10-05,194.6
CRN Matba,CRN.CME/FEB24,2023-10-05,200.9
CRN Matba,CRN.CME/ABR24,2023-10-05,204.2
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-05,225.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-05,200.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-05,191.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-05,179.5
MAI MIN,MAI.MIN/DIC23,2023-10-05,200.5
MAI MIN,MAI.MIN/ABR24,2023-10-05,191.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-05,83500.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-05,412.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-05,378.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-05,337.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-05,341.5
SOJ MIN,SOJ.MIN/NOV23,2023-10-05,412.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-05,337.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-05,176000.0
SOY Matba,SOY.CME/OCT23,2023-10-05,471.1
SOY Matba,SOY.CME/DIC23,2023-10-05,478.1
SOY Matba,SOY.CME/ABR24,2023-10-05,486.7
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-05,233.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-05,231.8
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-05,233.2
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-05,239.0
TRI MIN,TRI.MIN/DIC23,2023-10-05,233.0
TRI MIN,TRI.MIN/ENE24,2023-10-05,231.8
TRI MIN,TRI.MIN/MAR24,2023-10-05,233.2
CRN Matba,CRN.CME/NOV23,2023-10-06,192.9
CRN Matba,CRN.CME/ABR24,2023-10-06,204.0
CRN Matba,CRN.CME/JUN24,2023-10-06,205.7
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-06,230.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-06,198.1
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-06,191.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-06,179.0
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-06,182.1
MAI MIN,MAI.MIN/DIC23,2023-10-06,198.1
MAI MIN,MAI.MIN/ABR24,2023-10-06,191.0
MAI MIN,MAI.MIN/JUL24,2023-10-06,179.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-06,85000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-06,415.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-06,388.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-06,338.2
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-06,342.4
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-10-06,346.8
SOJ MIN,SOJ.MIN/NOV23,2023-10-06,415.0
SOJ MIN,SOJ.MIN/ENE24,2023-10-06,388.6
SOJ MIN,SOJ.MIN/MAY24,2023-10-06,338.2
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-06,181000.0
SOY Matba,SOY.CME/OCT23,2023-10-06,465.2
SOY Matba,SOY.CME/DIC23,2023-10-06,472.7
SOY Matba,SOY.CME/ABR24,2023-10-06,483.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-06,230.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-06,230.6
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-06,231.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-06,237.6
TRI MIN,TRI.MIN/DIC23,2023-10-06,230.5
TRI MIN,TRI.MIN/MAR24,2023-10-06,231.0
CRN Matba,CRN.CME/NOV23,2023-10-09,190.6
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-09,233.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-09,199.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-09,191.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-09,178.0
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-09,181.5
MAI MIN,MAI.MIN/DIC23,2023-10-09,199.5
MAI MIN,MAI.MIN/ABR24,2023-10-09,191.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-09,90500.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-09,414.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-09,390.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-09,336.7
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-09,342.0
SOJ MIN,SOJ.MIN/NOV23,2023-10-09,414.5
SOJ MIN,SOJ.MIN/ENE24,2023-10-09,390.6
SOJ MIN,SOJ.MIN/MAY24,2023-10-09,336.7
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-09,185000.0
SOY Matba,SOY.CME/OCT23,2023-10-09,465.0
SOY Matba,SOY.CME/DIC23,2023-10-09,472.3
SOY Matba,SOY.CME/ABR24,2023-10-09,481.5
SOY Matba,SOY.CME/JUN24,2023-10-09,483.2
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-09,233.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-09,233.5
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-09,234.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-09,240.0
TRI MIN,TRI.MIN/DIC23,2023-10-09,233.0
TRI MIN,TRI.MIN/ENE24,2023-10-09,233.5
CRN Matba,CRN.CME/NOV23,2023-10-10,190.0
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-10,230.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-10,198.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-10,188.1
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-10,175.5
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-10,178.1
MAI MIN,MAI.MIN/DIC23,2023-10-10,198.0
MAI MIN,MAI.MIN/ABR24,2023-10-10,188.1
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-10,85000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-10,409.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-10,385.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-10,336.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-10,341.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2023-10-10,343.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-10-10,345.5
SOJ MIN,SOJ.MIN/NOV23,2023-10-10,409.5
SOJ MIN,SOJ.MIN/ENE24,2023-10-10,385.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-10,336.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-10,181500.0
SOY Matba,SOY.CME/OCT23,2023-10-10,467.3
SOY Matba,SOY.CME/DIC23,2023-10-10,474.4
SOY Matba,SOY.CME/ABR24,2023-10-10,482.2
SOY Matba,SOY.CME/OCT24,2023-10-10,459.5
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-10,230.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-10,229.9
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-10,231.8
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-10,236.0
TRI MIN,TRI.MIN/DIC23,2023-10-10,230.0
TRI MIN,TRI.MIN/ENE24,2023-10-10,229.9
TRI MIN,TRI.MIN/MAR24,2023-10-10,231.8
CRN Matba,CRN.CME/NOV23,2023-10-11,190.5
CRN Matba,CRN.CME/ABR24,2023-10-11,201.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-11,198.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-11,188.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-11,175.0
MAI MIN,MAI.MIN/DIC23,2023-10-11,198.0
MAI MIN,MAI.MIN/ABR24,2023-10-11,188.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-11,401.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-11,385.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-11,337.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-11,342.0
SOJ MIN,SOJ.MIN/NOV23,2023-10-11,401.5
SOJ MIN,SOJ.MIN/MAY24,2023-10-11,337.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-11,183500.0
SOY Matba,SOY.CME/OCT23,2023-10-11,461.4
SOY Matba,SOY.CME/DIC23,2023-10-11,469.0
SOY Matba,SOY.CME/ABR24,2023-10-11,478.0
SOY Matba,SOY.CME/JUN24,2023-10-11,480.3
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-11,234.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-11,233.6
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-11,235.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-11,237.5
TRI MIN,TRI.MIN/DIC23,2023-10-11,234.0
TRI MIN,TRI.MIN/ENE24,2023-10-11,233.6
CRN Matba,CRN.CME/NOV23,2023-10-12,192.6
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-12,227.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-12,196.3
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-12,190.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-12,177.5
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-12,180.0
MAI MIN,MAI.MIN/DIC23,2023-10-12,196.3
MAI MIN,MAI.MIN/ABR24,2023-10-12,190.5
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-12,90000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-12,403.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-12,383.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-12,340.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-12,346.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-10-12,350.0
SOJ MIN,SOJ.MIN/NOV23,2023-10-12,403.5
SOJ MIN,SOJ.MIN/ENE24,2023-10-12,383.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-12,340.0
SOJ MIN,SOJ.MIN/JUL24,2023-10-12,346.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-12,186000.0
SOY Matba,SOY.CME/OCT23,2023-10-12,473.2
SOY Matba,SOY.CME/DIC23,2023-10-12,481.7
SOY Matba,SOY.CME/ABR24,2023-10-12,488.5
SOY Matba,SOY.CME/OCT24,2023-10-12,462.6
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-12,236.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-12,237.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-12,238.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-12,241.3
TRI MIN,TRI.MIN/DIC23,2023-10-12,236.5
TRI MIN,TRI.MIN/ENE24,2023-10-12,237.0
TRI MIN,TRI.MIN/MAR24,2023-10-12,238.0
CRN Matba,CRN.CME/NOV23,2023-10-17,190.0
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-17,225.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-17,197.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-17,190.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-17,176.5
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-17,179.5
MAI MIN,MAI.MIN/DIC23,2023-10-17,197.0
MAI MIN,MAI.MIN/ABR24,2023-10-17,190.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-17,92000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-17,406.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-17,387.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-17,341.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-17,346.1
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-10-17,350.5
SOJ MIN,SOJ.MIN/NOV23,2023-10-17,406.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-17,341.0
SOJ MIN,SOJ.MIN/JUL24,2023-10-17,346.1
SOY Matba,SOY.CME/OCT23,2023-10-17,476.9
SOY Matba,SOY.CME/DIC23,2023-10-17,483.9
SOY Matba,SOY.CME/ABR24,2023-10-17,493.0
SOY Matba,SOY.CME/JUN24,2023-10-17,495.1
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-17,240.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-17,240.5
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-17,241.5
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-17,246.1
TRI MIN,TRI.MIN/DIC23,2023-10-17,240.0
TRI MIN,TRI.MIN/ENE24,2023-10-17,240.5
CRN Matba,CRN.CME/NOV23,2023-10-18,192.0
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-18,226.0
MAI Dolar MATba,MAI.ROS/NOV23,2023-10-18,212.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-18,196.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-18,191.3
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-18,177.0
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-18,179.6
MAI MIN,MAI.MIN/DIC23,2023-10-18,196.5
MAI MIN,MAI.MIN/ABR24,2023-10-18,191.3
MAI MIN,MAI.MIN/JUL24,2023-10-18,177.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-18,94000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-18,417.4
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-18,394.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-18,342.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-18,347.0
SOJ MIN,SOJ.MIN/NOV23,2023-10-18,417.4
SOJ MIN,SOJ.MIN/ENE24,2023-10-18,394.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-18,342.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-18,190000.0
SOY Matba,SOY.CME/OCT23,2023-10-18,482.0
SOY Matba,SOY.CME/DIC23,2023-10-18,489.0
SOY Matba,SOY.CME/ABR24,2023-10-18,495.4
SOY Matba,SOY.CME/JUN24,2023-10-18,498.1
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-18,241.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-18,241.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-18,246.0
TRI MIN,TRI.MIN/DIC23,2023-10-18,241.0
TRI MIN,TRI.MIN/ENE24,2023-10-18,241.0
CRN Matba,CRN.CME/NOV23,2023-10-19,196.2
CRN Matba,CRN.CME/ABR24,2023-10-19,206.3
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-19,227.0
MAI Dolar MATba,MAI.ROS/NOV23,2023-10-19,215.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-19,198.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-19,193.7
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-19,179.0
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-19,182.0
MAI MIN,MAI.MIN/DIC23,2023-10-19,198.0
MAI MIN,MAI.MIN/ABR24,2023-10-19,193.7
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-19,92000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-19,421.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-19,396.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-19,342.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-19,347.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-10-19,351.4
SOJ MIN,SOJ.MIN/NOV23,2023-10-19,421.5
SOJ MIN,SOJ.MIN/MAY24,2023-10-19,342.5
SOJ MIN,SOJ.MIN/JUL24,2023-10-19,347.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-19,195000.0
SOY Matba,SOY.CME/OCT23,2023-10-19,483.6
SOY Matba,SOY.CME/DIC23,2023-10-19,490.0
SOY Matba,SOY.CME/ABR24,2023-10-19,495.0
SOY Matba,SOY.CME/JUN24,2023-10-19,498.4
TRI Dolar MATba,TRI.ROS/NOV23,2023-10-19,255.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-19,241.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-19,241.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-19,242.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-19,246.5
TRI MIN,TRI.MIN/DIC23,2023-10-19,241.0
TRI MIN,TRI.MIN/ENE24,2023-10-19,241.0
TRI MIN,TRI.MIN/MAR24,2023-10-19,242.0
CRN Matba,CRN.CME/NOV23,2023-10-20,193.7
CRN Matba,CRN.CME/JUN24,2023-10-20,205.9
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-20,225.0
MAI Dolar MATba,MAI.ROS/NOV23,2023-10-20,215.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-20,196.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-20,193.1
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-20,180.0
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-20,182.6
MAI MIN,MAI.MIN/DIC23,2023-10-20,196.5
MAI MIN,MAI.MIN/ABR24,2023-10-20,193.1
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-20,91000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-20,417.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-20,395.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-20,342.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-20,347.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-10-20,352.0
SOJ MIN,SOJ.MIN/NOV23,2023-10-20,417.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-20,342.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-20,197000.0
SOY Matba,SOY.CME/OCT23,2023-10-20,478.3
SOY Matba,SOY.CME/DIC23,2023-10-20,485.7
SOY Matba,SOY.CME/ABR24,2023-10-20,492.2
SOY Matba,SOY.CME/JUN24,2023-10-20,496.8
TRI Dolar MATba,TRI.ROS/NOV23,2023-10-20,247.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-20,239.1
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-20,238.6
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-20,240.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-10-20,244.5
TRI MIN,TRI.MIN/DIC23,2023-10-20,239.1
TRI MIN,TRI.MIN/MAR24,2023-10-20,240.0
CRN Matba,CRN.CME/NOV23,2023-10-23,192.0
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-23,245.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-23,215.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-23,198.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-10-23,183.5
MAI Dolar MATba,MAI.ROS/SEP24,2023-10-23,185.4
MAI MIN,MAI.MIN/DIC23,2023-10-23,215.0
MAI MIN,MAI.MIN/ABR24,2023-10-23,198.0
MAI MIN,MAI.MIN/JUL24,2023-10-23,183.5
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-10-23,95000.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-10-23,467.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-10-23,429.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-10-23,344.4
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-10-23,349.1
SOJ MIN,SOJ.MIN/NOV23,2023-10-23,467.0
SOJ MIN,SOJ.MIN/MAY24,2023-10-23,344.4
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-10-23,200000.0
SOY Matba,SOY.CME/OCT23,2023-10-23,473.5
SOY Matba,SOY.CME/DIC23,2023-10-23,481.3
SOY Matba,SOY.CME/ABR24,2023-10-23,489.4
SOY Matba,SOY.CME/JUN24,2023-10-23,492.5
TRI Dolar MATba,TRI.ROS/NOV23,2023-10-23,260.1
TRI Dolar MATba,TRI.ROS/DIC23,2023-10-23,249.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-10-23,246.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-10-23,245.0
TRI MIN,TRI.MIN/DIC23,2023-10-23,249.0
CRN Matba,CRN.CME/NOV23,2023-10-24,188.1
CRN Matba,CRN.CME/ABR24,2023-10-24,200.0
MAI Dolar MATba,MAI.ROS/OCT23,2023-10-24,270.0
MAI Dolar MATba,MAI.ROS/NOV23,2023-10-24,257.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-10-24,219.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-10-24,199.0
